"STEIG_ID";"FK_LINIEN_ID";"FK_HALTESTELLEN_ID";"RICHTUNG";"REIHENFOLGE";"RBL_NUMMER";"BEREICH";"STEIG";"STEIG_WGS84_LAT";"STEIG_WGS84_LON";"STAND"
215188927;214433731;214507153;"R";17;"3191";0;"26-R";48.2475524564504;16.4540008847281;""
215188928;214433731;214461815;"R";18;"3192";1;"26-R";48.2453570142044;16.4621935201192;""
215188929;214433731;214461631;"R";19;"3193";0;"26-R";48.2427127870001;16.4689308847501;""
215188930;214433731;214461060;"R";20;"3196";0;"26-R";48.2409897780739;16.4737368715202;""
215188931;214433731;214461059;"R";21;"3197";0;"26-R";48.2400026113933;16.4783631952334;""
215188932;214433731;214461132;"R";22;"3005";0;"26-R";48.2397932099514;16.4817678101602;""
215188933;214433731;214460143;"R";23;"3113";0;"26-R";48.2390872216311;16.4839058005364;""
215188934;214433731;214460144;"R";24;"5728";0;"26-R";48.2368555165103;16.4881188992189;""
215188935;214433731;214460592;"R";25;"8637";5;"26-R";48.2336783099107;16.4871666850177;""
215280391;214433697;214460591;"H";1;"169";0;"N-H";48.2088821431643;16.4052762637174;""
215280392;214433697;214461545;"H";2;"170";0;"N-H";48.2061701756097;16.3993922986064;""
215280393;214433697;214461154;"H";3;"171";0;"N-H";48.2057570818562;16.3954486945091;""
215280394;214433697;214460618;"H";4;"172";0;"N-H";48.2082236211984;16.3931490073818;""
215280395;214433697;214461146;"H";5;"173";0;"N-H";48.210402697899;16.3906516908919;""
215280396;214433697;214460632;"H";6;"174";0;"O-R";48.211150985818;16.3874716547862;""
215280397;214433697;214460724;"H";7;"41";0;"N-H";48.2112707108703;16.383294488715;""
215280398;214433697;214461276;"H";8;"42";3;"2";48.2117675668462;16.3774734056739;""
215280399;214433697;214461225;"H";9;"43";0;"2";48.2138447317905;16.3742125211926;""
215280400;214433697;214461261;"H";10;"44";3;"2";48.2170291553473;16.370906720947;""
215280401;214433697;214460300;"H";11;"45";0;"2";48.215646469447;16.3660198858014;""
215280402;214433697;214461263;"H";12;"46";3;"2";48.2137309987147;16.3618067871189;""
215280404;214433697;214460297;"H";13;"47";0;"2";48.2106301785832;16.3605940614853;""
215280405;214433697;214461085;"H";14;"48";0;"2";48.2089599679281;16.3600640554677;""
215280406;214433697;214460351;"H";15;"49";2;"2";48.206708988542;16.3599113418694;""
215280407;214433697;214460295;"H";16;"50";0;"2";48.2040448026563;16.3634237546303;""
215280408;214433697;214461068;"H";17;"51";2;"2";48.2024342500505;16.3686878821952;""
215280410;214433697;214461176;"H";18;"1709";0;"62-H";48.1987758922373;16.3676638027713;""
215280411;214433697;214461087;"H";19;"1711";0;"62-H";48.1961831498793;16.3671068472952;""
215280412;214433697;214460961;"H";20;"1712";0;"62-H";48.1927039984418;16.3669361673912;""
215280413;214433697;214460709;"H";21;"1713";0;"62-H";48.1906199873797;16.3664600602906;""
215280414;214433697;214460859;"H";22;"1714";1;"62-H";48.1854814600886;16.3625793382632;""
215280415;214433697;214460794;"H";23;"1715";3;"62-H";48.1830916897237;16.3641244405519;""
215280416;214433697;214460952;"H";24;"851";19;"18-R";48.1809054613557;16.3594621842273;""
215280417;214433697;214461143;"H";25;"401";0;"6-H";48.1776409194181;16.3581686102182;""
215280418;214433697;214460330;"H";26;"1875";0;"65-H";48.1756102095636;16.3564079122613;""
215280419;214433697;214461448;"H";27;"1876";0;"65-H";48.1729563878447;16.3538117810902;""
215280420;214433697;214461542;"H";28;"1877";0;"65-H";48.1706558985177;16.3517097233254;""
215280421;214433697;214461378;"H";29;"1880";0;"65";48.1680197942848;16.3543238208022;""
215280486;214433697;214461378;"R";1;"1880";0;"65";48.1680197942848;16.3543238208022;""
215280487;214433697;214461542;"R";2;"1881";0;"65-R";48.170392294192;16.3517905717009;""
215280488;214433697;214461448;"R";3;"1882";0;"65-R";48.1725969431904;16.3536051685749;""
215280489;214433697;214460330;"R";4;"1883";0;"65-R";48.1752747453277;16.3561653671346;""
215280490;214433697;214461143;"R";5;"1884";0;"65-R";48.1771856640265;16.3579979303142;""
215280492;214433697;214460952;"R";6;"426";20;"6-R";48.1805101333951;16.3592286222534;""
215280493;214433697;214460794;"R";7;"831";1;"18-H";48.1827323161219;16.364232238386;""
215280494;214433697;214460859;"R";8;"1751";2;"62-R";48.1854395352529;16.362705102403;""
215280495;214433697;214460709;"R";9;"1752";0;"62-R";48.189422241521;16.3657503912162;""
215280496;214433697;214460961;"R";10;"1753";0;"62-R";48.1927039984418;16.3670080326139;""
215280497;214433697;214461087;"R";11;"1754";0;"62-R";48.1961771618698;16.3672146451293;""
215280498;214433697;214461176;"R";12;"4843";0;"62-R";48.1987579291158;16.3677805837583;""
215280499;214433697;214460762;"R";13;"1756";5;"62";48.2004164974457;16.3696670458549;""
215280500;214433697;214461068;"R";14;"13";1;"1";48.2023324662143;16.3700892540385;""
215280502;214433697;214460295;"R";15;"14";0;"1";48.203811305603;16.3640885079405;""
215280503;214433697;214460351;"R";16;"15";1;"1";48.2068406975077;16.3600640554677;""
215280504;214433697;214461085;"R";17;"16";0;"1";48.2082715139905;16.3601089712319;""
215280505;214433697;214460297;"R";18;"17";0;"1";48.2102530390031;16.3606928761666;""
215280506;214433697;214461263;"R";19;"18";2;"1";48.2137250127563;16.3621481469268;""
215280507;214433697;214461263;"R";20;"18";2;"1";48.2137250127563;16.3621481469268;""
215280508;214433697;214460300;"R";21;"19";0;"1";48.2155566833572;16.3661276836355;""
215280509;214433697;214461261;"R";22;"20";3;"1";48.2170171842011;16.3708618051828;""
215280510;214433697;214461225;"R";23;"21";0;"1";48.2141500140605;16.3737543803977;""
215280511;214433697;214461276;"R";24;"22";3;"1";48.2115760084868;16.3778596812461;""
215280512;214433697;214460724;"R";25;"23";0;"N-R";48.2111809171073;16.383294488715;""
215280513;214433697;214460632;"R";26;"132";0;"N-R";48.211150985818;16.3865374068907;""
215280514;214433697;214461146;"R";27;"164";0;"O-H";48.2109893565533;16.3897893082192;""
215280515;214433697;214460618;"R";28;"165";0;"N-R";48.2085768294875;16.3927627318096;""
215280516;214433697;214461154;"R";29;"166";0;"N-R";48.2058828063948;16.3945773286835;""
215280517;214433697;214461545;"R";30;"167";0;"N-R";48.2061162940047;16.3994012817593;""
215280518;214433697;214460591;"R";31;"168";0;"N-R";48.2091694955504;16.4062554273771;""
215280628;214433701;214460389;"H";1;"241";0;"J";48.2143834639801;16.3060124248222;""
215280629;214433701;214460943;"H";2;"242";0;"J-R";48.2134736018736;16.3059854753637;""
215280630;214433701;214461074;"H";3;"1387";3;"46-R";48.2126056262432;16.3118065584048;""
215280631;214433701;214461163;"H";4;"244";0;"J-R";48.2133239519525;16.3144655716458;""
215280632;214433701;214460774;"H";5;"245";0;"J-R";48.2134197279524;16.3184990072715;""
215280633;214433701;214460707;"H";6;"246";0;"J-R";48.2131683155706;16.325029759387;""
215280634;214433701;214460561;"H";7;"247";0;"J-R";48.2117436220905;16.3307789772054;""
215280635;214433701;214460278;"H";8;"248";0;"J-R";48.2110911231869;16.3356029302811;""
215280636;214433701;214460720;"H";9;"249";2;"J-R";48.2109175211608;16.3390883935835;""
215280637;214433701;214460124;"H";10;"250";0;"J-R";48.2106182059408;16.3435709868512;""
215280638;214433701;214461603;"H";11;"251";0;"J-R";48.2096663719135;16.3483590073156;""
215280639;214433701;214461155;"H";12;"252";2;"J-R";48.2091754820413;16.3547909447499;""
215280640;214433701;214460351;"H";13;"49";2;"2";48.206708988542;16.3599113418694;""
215280641;214433701;214460295;"H";14;"50";0;"2";48.2040448026563;16.3634237546303;""
215280642;214433701;214461068;"H";15;"51";2;"2";48.2024342500505;16.3686878821952;""
215280643;214433701;214461272;"H";16;"52";1;"2";48.2016858347665;16.3746886282931;""
215280644;214433701;214461511;"H";17;"53";0;"2";48.2043202080689;16.3776081529665;""
215280645;214433701;214460350;"H";18;"54";3;"2";48.2069065518635;16.3802491999018;""
215280646;214433701;214460724;"H";19;"55";0;"2";48.2106241922623;16.3827824490031;""
215280647;214433701;214461276;"H";20;"134";3;"N-H";48.2118274286866;16.3775093382853;""
215280648;214433701;214460524;"H";21;"133";0;"N";48.2138866333863;16.3795125813689;""
215280650;214433701;214460764;"H";22;"1001";0;"N-H";48.2154968258765;16.3803480145831;""
215280651;214433701;214461908;"H";23;"1002";2;"N-H";48.2187410004409;16.3809049700592;""
215280652;214433701;214460599;"H";24;"1003";0;"N-H";48.2219909544296;16.3822614261383;""
215280653;214433701;214460156;"H";25;"314";0;"N-H";48.225390317183;16.3837166968985;""
215280654;214433701;214461162;"H";26;"315";0;"N-H";48.2277721305107;16.3881364080964;""
215280655;214433701;214460683;"H";27;"316";0;"N-H";48.2303752419168;16.3869685982271;""
215280656;214433701;214461441;"H";28;"317";2;"N-H";48.2336543754023;16.3833394044792;""
215280657;214433701;214460605;"H";29;"318";2;"N-H";48.2371905776453;16.3793688509234;""
215280658;214433701;214460674;"H";30;"319";0;"N-H";48.2390154256629;16.3773386583813;""
215280659;214433701;214460468;"H";31;"320";0;"N";48.2440528649297;16.3802132672905;""
215280726;214433701;214460468;"R";1;"321";0;"31-R";48.2442682313223;16.3795934297444;""
215280727;214433701;214460674;"R";2;"322";0;"31-R";48.2396735515998;16.3770332311847;""
215280733;214433701;214460605;"R";3;"323";2;"N-R";48.2371427119032;16.379279019395;""
215280734;214433701;214461441;"R";4;"324";2;"N-R";48.2335885554464;16.3832316066451;""
215280735;214433701;214460683;"R";5;"325";0;"N-R";48.2306385377656;16.3866631710305;""
215280736;214433701;214461162;"R";6;"326";0;"N-R";48.228202999474;16.3883969195288;""
215280737;214433701;214460156;"R";7;"327";0;"N-R";48.2254322093298;16.3836268653701;""
215280738;214433701;214460599;"R";8;"328";0;"N-R";48.2226074049258;16.3824231228894;""
215280739;214433701;214461908;"R";9;"1019";2;"N-R";48.2192617251816;16.380860054295;""
215280740;214433701;214460764;"R";10;"1020";0;"N-R";48.21596371237;16.3804558124172;""
215280741;214433701;214460941;"R";11;"1022";0;"N";48.2131862736388;16.377356624687;""
215280749;214433701;214461276;"R";12;"22";3;"1";48.2115760084868;16.3778596812461;""
215280751;214433701;214460724;"R";13;"9";0;"1";48.2103428343932;16.3825668533349;""
215280752;214433701;214460350;"R";14;"10";3;"1";48.2067389224276;16.3798539411768;""
215280753;214433701;214461511;"R";15;"11";0;"1";48.2046075860511;16.377751883412;""
215280754;214433701;214461272;"R";16;"12";1;"1";48.2017576831082;16.3745628641534;""
215280756;214433701;214461068;"R";17;"13";1;"1";48.2023324662143;16.3700892540385;""
215280757;214433701;214460295;"R";18;"14";0;"1";48.203811305603;16.3640885079405;""
215280758;214433701;214460351;"R";19;"15";1;"1";48.2068406975077;16.3600640554677;""
215280759;214433701;214461085;"R";20;"16";0;"1";48.2082715139905;16.3601089712319;""
215280760;214433701;214461155;"R";21;"269";2;"J-H";48.209307184664;16.3555724790471;""
215280761;214433701;214461603;"R";22;"270";0;"J-H";48.2096304533019;16.3491315584599;""
215280762;214433701;214460124;"R";23;"271";0;"J-H";48.2105763016704;16.3443345548427;""
215280763;214433701;214460253;"R";24;"272";0;"5-H";48.2110073153857;16.3407951926233;""
215280764;214433701;214460720;"R";25;"273";2;"J-H";48.2109654114337;16.339061444125;""
215280765;214433701;214460278;"R";26;"274";0;"J-H";48.2110731643839;16.3362676835914;""
215280766;214433701;214460561;"R";27;"275";0;"J-H";48.2116717877561;16.3314886462798;""
215280767;214433701;214460707;"R";28;"276";0;"J-H";48.2130126787157;16.3260089230467;""
215280768;214433701;214460774;"R";29;"277";0;"J-H";48.2135454336803;16.3193074910272;""
215280769;214433701;214461163;"R";30;"278";0;"J-H";48.2132820498962;16.3148608303708;""
215280770;214433701;214461893;"R";31;"243";0;"J-H";48.2136831110283;16.3111328219417;""
215280771;214433701;214460706;"R";32;"279";0;"J-H";48.213820788006;16.3085995728405;""
215280775;214433701;214460389;"R";33;"241";0;"J";48.2143834639801;16.3060124248222;""
215281242;215281204;214460300;"H";1;"1270";0;"71";48.2157841411456;16.3648610590849;""
215281243;215281204;214461263;"H";2;"46";3;"2";48.2137309987147;16.3618067871189;""
215281244;215281204;214460297;"H";3;"47";0;"2";48.2106301785832;16.3605940614853;""
215281245;215281204;214461085;"H";4;"48";0;"2";48.2089599679281;16.3600640554677;""
215281246;215281204;214460351;"H";5;"49";2;"2";48.206708988542;16.3599113418694;""
215281247;215281204;214460295;"H";6;"50";0;"2";48.2040448026563;16.3634237546303;""
215281248;215281204;214461068;"H";7;"51";2;"2";48.2024342500505;16.3686878821952;""
215281249;215281204;214461272;"H";8;"105";2;"D-R";48.201021232828;16.3744191337079;""
215281250;215281204;214461824;"H";9;"2640";0;"71-H";48.1986202116415;16.3767817029051;""
215281251;215281204;214461462;"H";10;"2012";0;"71-H";48.1972490044219;16.3797641096484;""
215281252;215281204;214461174;"H";11;"2013";2;"71-H";48.1945963028806;16.3860433334844;""
215281253;215281204;214460793;"H";12;"2014";0;"71-H";48.1935842879973;16.3903193142368;""
215281254;215281204;214460566;"H";13;"2015";0;"71-H";48.1917039232507;16.3952600482995;""
215281255;215281204;214461480;"H";14;"2016";2;"71-H";48.1886436917009;16.4000301024582;""
215281256;215281204;214460908;"H";15;"2018";0;"71-H";48.1836127769711;16.4057254213595;""
215281257;215281204;214460986;"H";16;"2019";0;"71-H";48.1818817885599;16.4076029003033;""
215281258;215281204;214460504;"H";17;"2020";2;"71-H";48.1794918503661;16.4107200543392;""
215281259;215281204;214460807;"H";18;"5633";0;"71-H";48.1778146342256;16.4123460050034;""
215281260;215281204;214460530;"H";19;"2009";2;"71-H";48.1744480562346;16.415993165057;""
215281261;215281204;214460265;"H";20;"2023";0;"71-H";48.1719499364632;16.4184275994769;""
215281262;215281204;214461337;"H";21;"2024";3;"71-H";48.170086751119;16.4203499941849;""
215281263;215281204;214460419;"H";22;"5637";0;"71-H";48.1669533318031;16.4236737607362;""
215281264;215281204;214461514;"H";23;"2026";0;"71-H";48.1622258799766;16.4283988991306;""
215281265;215281204;214461568;"H";24;"2027";0;"71-H";48.1590500339738;16.433016239691;""
215281266;215281204;214461569;"H";25;"2028";0;"71-H";48.1545076332972;16.44161311696;""
215281267;215281204;214461570;"H";26;"7541";0;"6-E";48.1523261792223;16.4485301446478;""
215281303;215281204;214461570;"R";1;"4733";0;"71-R";48.1527696691546;16.4485121783421;""
215281304;215281204;214461569;"R";2;"2030";0;"71-R";48.1545975263931;16.4417029484885;""
215281305;215281204;214461568;"R";3;"2031";0;"71-R";48.1591279344354;16.4331240375251;""
215281306;215281204;214461514;"R";4;"2032";0;"71-R";48.1618963201946;16.4288660230784;""
215281307;215281204;214460419;"R";5;"2033";0;"71-R";48.1670312202631;16.4238354574873;""
215281308;215281204;214461337;"R";6;"2034";3;"71-R";48.1701226974573;16.4204308425605;""
215281309;215281204;214460265;"R";7;"2035";0;"71-R";48.1715964756363;16.4189216728832;""
215281310;215281204;214460530;"R";8;"2036";2;"71-R";48.1739628194723;16.4166309689087;""
215281311;215281204;214460807;"R";9;"2038";0;"71-R";48.177467204022;16.4129658425495;""
215281312;215281204;214460504;"R";10;"2039";2;"71-R";48.1794079908622;16.4105493744352;""
215281313;215281204;214460986;"R";11;"2040";0;"71-R";48.181594283094;16.4082317210022;""
215281314;215281204;214460908;"R";12;"2041";0;"71-R";48.1841458377542;16.4052313479532;""
215281315;215281204;214461480;"R";13;"2043";2;"71-R";48.1886975916849;16.4001379002923;""
215281316;215281204;214460566;"R";14;"2044";0;"71-R";48.191745842962;16.3953139472165;""
215281317;215281204;214460793;"R";15;"2045";0;"71-R";48.1936501593966;16.3903462636953;""
215281318;215281204;214461174;"R";16;"2046";2;"71-R";48.1943807274211;16.3868248677816;""
215281319;215281204;214461462;"R";17;"2047";0;"71-R";48.1970693675695;16.3801953009848;""
215281320;215281204;214461824;"R";18;"2641";0;"71-R";48.1986621256946;16.3768625512807;""
215281321;215281204;214461272;"R";19;"81";1;"D-H";48.2010930821019;16.3747425272102;""
215281322;215281204;214461068;"R";20;"13";1;"1";48.2023324662143;16.3700892540385;""
215281323;215281204;214460295;"R";21;"14";0;"1";48.203811305603;16.3640885079405;""
215281324;215281204;214460351;"R";22;"15";1;"1";48.2068406975077;16.3600640554677;""
215281325;215281204;214461085;"R";23;"16";0;"1";48.2082715139905;16.3601089712319;""
215281326;215281204;214460297;"R";24;"17";0;"1";48.2102530390031;16.3606928761666;""
215281327;215281204;214461263;"R";25;"18";2;"1";48.2137250127563;16.3621481469268;""
215281328;215281204;214460300;"R";26;"19";0;"1";48.2155566833572;16.3661276836355;""
215281344;214433791;214461261;"H";1;"2940";3;"3A";48.2166760053564;16.3703138328595;""
215281345;214433791;214461210;"H";2;"2941";0;"3A";48.2144732521273;16.371077400851;""
215281346;214433791;214460318;"H";3;"2942";0;"3A";48.2136651531343;16.3701341698027;""
215281347;214433791;214461224;"H";4;"5228";0;"2A";48.2128570413877;16.3727303009738;""
215281348;214433791;214460649;"H";5;"2922";0;"2A";48.2111569720773;16.3718499519953;""
215281349;214433791;214460262;"H";6;"2944";0;"1A";48.2101333115715;16.3707090915845;""
215281350;214433791;214461385;"H";7;"2915";4;"1A-R";48.209211400972;16.3725775873755;""
215281351;214433791;214461184;"H";8;"2916";0;"1A-R";48.2080619826943;16.3772039110887;""
215281352;214433791;214460350;"H";9;"2917";3;"1A";48.2072837160885;16.379898856941;""
215281365;214433791;214460350;"R";1;"2917";3;"1A";48.2072837160885;16.379898856941;""
215281366;214433791;214461184;"R";2;"2902";0;"1A-H";48.207774624094;16.376961365962;""
215281367;214433791;214461385;"R";3;"2903";4;"1A-H";48.2090318060666;16.3731435260045;""
215281368;214433791;214460649;"R";4;"2904";0;"1A";48.2111809171073;16.3723260590959;""
215281369;214433791;214461281;"R";5;"2905";0;"1A";48.2125038626195;16.3693077197413;""
215281370;214433791;214461173;"R";6;"2906";0;"1A";48.213138385443;16.3679422805094;""
215281371;214433791;214460300;"R";7;"2947";0;"3A";48.2150778215523;16.3657234417576;""
215281372;214433791;214461261;"R";8;"2940";3;"3A";48.2166760053564;16.3703138328595;""
215281396;214433869;214461263;"H";1;"1303";7;"40A";48.215287324143;16.3644837666655;""
215281397;214433869;214460227;"H";2;"1271";0;"40A-H";48.2178790995763;16.36196848387;""
215281398;214433869;214460217;"H";3;"1272";2;"40A-H";48.2206802243324;16.3602886342887;""
215281399;214433869;214460134;"H";4;"1273";0;"40A-H";48.2248995780528;16.3553119676147;""
215281400;214433869;214461558;"H";5;"1274";3;"40A-H";48.2263598123662;16.3494908845736;""
215281401;214433869;214461387;"H";6;"1275";0;"40A-H";48.2289689797851;16.3501017389668;""
215281402;214433869;214460553;"H";7;"1276";0;"40A-H";48.2302017052758;16.3450711733757;""
215281403;214433869;214461557;"H";8;"1231";0;"40A-H";48.2323559115426;16.3468947534025;""
215281404;214433869;214460320;"H";9;"1279";0;"40A-H";48.2338937199825;16.341945036187;""
215281405;214433869;214460525;"H";10;"1280";0;"40A-H";48.2341390470154;16.3378577016442;""
215281406;214433869;214460906;"H";11;"1281";0;"40A-H";48.2368435500006;16.3378307521857;""
215281407;214433869;214460356;"H";12;"2966";0;"40A-H";48.2371427119032;16.3341656258265;""
215281408;214433869;214460258;"H";13;"1291";0;"40A";48.2371367286823;16.3303837184804;""
215281409;214433869;214461101;"H";14;"1290";0;"40A";48.2387342238174;16.3260538388109;""
215281410;214433869;214460409;"H";15;"1285";0;"40A";48.2399667140641;16.3261885861035;""
215281411;214433869;214460358;"H";16;"1284";0;"40A";48.2390154256629;16.329557268419;""
215281433;214433869;214460409;"R";1;"1285";0;"40A";48.2399667140641;16.3261885861035;""
215281434;214433869;214460358;"R";2;"1284";0;"40A";48.2390154256629;16.329557268419;""
215281435;214433869;214460662;"R";3;"1283";0;"40A";48.2388359353016;16.3326205235378;""
215281436;214433869;214460356;"R";4;"1282";0;"40A-R";48.2370529635161;16.334875294901;""
215281437;214433869;214460906;"R";5;"1293";0;"40A-R";48.2368435500006;16.3377229543516;""
215281438;214433869;214460525;"R";6;"1294";0;"40A-R";48.2341390470154;16.3377319375045;""
215281439;214433869;214460320;"R";7;"1295";0;"40A-R";48.2338338839424;16.341945036187;""
215281440;214433869;214461557;"R";8;"1296";0;"40A-R";48.2331397807635;16.3469486523195;""
215281441;214433869;214460553;"R";9;"1297";0;"40A-R";48.2298845505838;16.3450711733757;""
215281442;214433869;214461387;"R";10;"1298";0;"40A-R";48.2291485047622;16.3496166487134;""
215281443;214433869;214461558;"R";11;"1299";3;"40A-R";48.2254621322708;16.349185457377;""
215281444;214433869;214460134;"R";12;"383";0;"40A-R";48.2247858695342;16.3553658665317;""
215281445;214433869;214460217;"R";13;"1301";2;"40A-R";48.2206622688926;16.3602077859131;""
215281446;214433869;214460227;"R";14;"1302";0;"40A-R";48.21825618299;16.3615013599223;""
215281447;214433869;214461689;"R";15;"1325";0;"40A";48.2157362553794;16.3638998617309;""
215281448;214433869;214460300;"R";16;"1270";0;"40A";48.2156165407679;16.3651664862815;""
215281449;214433869;214461263;"R";17;"1303";7;"40A";48.215287324143;16.3644837666655;""
215281473;214433797;215280314;"H";1;"1706";0;"7A";48.1749093264303;16.3343183394248;""
215281474;214433797;214461106;"H";2;"500";4;"7A-H";48.1746157913314;16.3312461011531;""
215281475;214433797;214461527;"H";3;"790";0;"15A-H";48.1721056980881;16.3280750482002;""
215281476;214433797;214461556;"H";4;"807";0;"15A-H";48.1714047670502;16.3331954453197;""
215281477;214433797;214460369;"H";5;"781";0;"15A-H";48.1709434653276;16.3377409206573;""
215281478;214433797;214460158;"H";6;"1798";0;"7A-H";48.1701346795645;16.3453227016553;""
215281479;214433797;214461459;"H";7;"710";0;"7A-H";48.1735914005763;16.3449723586945;""
215281480;214433797;214460449;"H";8;"711";0;"7A-H";48.1749512598786;16.3491495247656;""
215281481;214433797;214461770;"H";9;"2570";0;"7A-H";48.175538324555;16.3518624369237;""
215281482;214433797;214460330;"H";10;"712";0;"7A-H";48.1753646020347;16.3566324910823;""
215281483;214433797;214460222;"H";11;"713";0;"7A-H";48.1738370165992;16.3584111553449;""
215281484;214433797;214461899;"H";12;"701";0;"7A-H";48.173136109227;16.3608545729177;""
215281485;214433797;214460615;"H";13;"714";0;"7A-H";48.1724891093028;16.3652832672684;""
215281486;214433797;214460191;"H";14;"715";0;"7A-H";48.171434721564;16.3720116487465;""
215281487;214433797;214460721;"H";15;"689";0;"7A";48.1707577452806;16.3754162636733;""
215281488;214433797;214461784;"H";16;"2578";0;"7A";48.1702545004825;16.3785064682506;""
215281489;214433797;214461177;"H";17;"2579";7;"7A";48.1731660627295;16.3776351024251;""
215281510;214433797;214461177;"R";1;"2579";7;"7A";48.1731660627295;16.3776351024251;""
215281511;214433797;214460191;"R";2;"717";0;"7A-R";48.1726388785299;16.3720835139692;""
215281512;214433797;214460615;"R";3;"718";0;"7A-R";48.172363302814;16.3660558184128;""
215281513;214433797;214460232;"R";4;"709";0;"7A-R";48.1740886220368;16.3638010470496;""
215281514;214433797;214460222;"R";5;"719";0;"7A-R";48.174316263988;16.3604772804984;""
215281515;214433797;214460330;"R";6;"720";0;"7A-R";48.1753046975808;16.3565785921653;""
215281516;214433797;214461770;"R";7;"2569";0;"7A-R";48.1756161999764;16.3518175211595;""
215281517;214433797;214460449;"R";8;"721";0;"7A-R";48.1748793739461;16.3485566366781;""
215281518;214433797;214461459;"R";9;"1797";0;"7A-R";48.1735554566694;16.3448825271661;""
215281519;214433797;214460158;"R";10;"814";0;"15A-R";48.1700627868794;16.344828628249;""
215281520;214433797;214460369;"R";11;"779";0;"15A-R";48.1711351756383;16.3371659988755;""
215281521;214433797;214461556;"R";12;"780";0;"15A-R";48.1714826487497;16.3332134116253;""
215281522;214433797;214461527;"R";13;"517";0;"15A-R";48.172213532782;16.3281199639644;""
215281523;214433797;214461240;"R";14;"1847";2;"15A-R";48.1731001650009;16.3297009988644;""
215281524;214433797;214461106;"R";15;"518";5;"7A-R";48.1746337629163;16.3320276354503;""
215281525;214433797;215280314;"R";16;"1706";0;"7A";48.1749093264303;16.3343183394248;""
215281567;214433803;215280314;"H";1;"2567";0;"8A";48.1748314499351;16.3339410470055;""
215281568;214433803;214461106;"H";2;"500";4;"7A-H";48.1746157913314;16.3312461011531;""
215281569;214433803;214460647;"H";3;"1832";0;"8A-H";48.17412456557;16.3262784176319;""
215281570;214433803;214461432;"H";4;"1769";0;"8A-H";48.1749572503685;16.3227300722597;""
215281571;214433803;214460483;"H";5;"1770";0;"8A-H";48.1758677966836;16.3189571480664;""
215281572;214433803;214461830;"H";6;"2633";0;"63A-H";48.1761134018021;16.3179959507124;""
215281573;214433803;214460648;"H";7;"1771";0;"8A-H";48.1741065938065;16.3167652587731;""
215281574;214433803;214461515;"H";8;"1772";0;"8A-H";48.1749872028071;16.3141421781435;""
215281575;214433803;214460486;"H";9;"1773";0;"8A-H";48.1746637155439;16.3131630144838;""
215281576;214433803;214460521;"H";10;"1774";0;"8A-H";48.170572024561;16.3081504151984;""
215281577;214433803;214460142;"H";11;"1777";0;"8A-H";48.1712190486739;16.3046829182017;""
215281578;214433803;214460795;"H";12;"1700";0;"8A-H";48.1727946380621;16.3010986402181;""
215281579;214433803;214460989;"H";13;"1707";0;"8A-H";48.1754904011599;16.2972358844964;""
215281580;214433803;214460408;"H";14;"1719";0;"8A-H";48.1763410347639;16.2947745006179;""
215281581;214433803;214461047;"H";15;"1729";0;"8A-H";48.1756461520301;16.2914776835252;""
215281599;214433803;214461047;"R";1;"1722";0;"8A-R";48.1756102095636;16.2914776835252;""
215281600;214433803;214460989;"R";2;"1799";0;"8A-R";48.1749452693881;16.2974065644003;""
215281601;214433803;214460795;"R";3;"1733";0;"8A-R";48.1727706750879;16.3010537244539;""
215281602;214433803;214460142;"R";4;"1820";0;"8A-R";48.170380312145;16.3042517268653;""
215281603;214433803;214461439;"R";5;"1783";0;"63A-R";48.1713568397916;16.3116448616536;""
215281604;214433803;214460486;"R";6;"1784";0;"8A-R";48.174501971147;16.3135852226673;""
215281605;214433803;214461515;"R";7;"1785";0;"8A-R";48.174933288405;16.3141062455321;""
215281606;214433803;214460648;"R";8;"1786";0;"8A-R";48.1740287160922;16.3167023767032;""
215281607;214433803;214461830;"R";9;"1787";0;"63A-R";48.176029536772;16.3179510349482;""
215281608;214433803;214461432;"R";10;"1788";0;"8A-R";48.1748853644444;16.3226941396483;""
215281609;214433803;214460647;"R";11;"1795";0;"8A-R";48.1742144242927;16.3254789170291;""
215281610;214433803;214461106;"R";12;"518";5;"7A-R";48.1746337629163;16.3320276354503;""
215281611;214433803;215280314;"R";13;"2567";0;"8A";48.1748314499351;16.3339410470055;""
215282273;214789003;214460892;"H";1;"1913";2;"61A";48.1350330772444;16.2836084416363;""
215282274;214789003;214460893;"H";2;"2760";0;"1-per";48.1325030605468;16.2812728218976;""
215282275;214789003;214461089;"H";3;"2761";0;"61A-H";48.1306264510542;16.2887647713671;""
215282276;214789003;214460715;"H";4;"2762";0;"61A-H";48.1299789149318;16.2938851684866;""
215282277;214789003;214461313;"H";5;"2763";0;"2";48.1296911184788;16.2980084356407;""
215282278;214789003;214460681;"H";6;"1824";0;"64A-R";48.1333304256961;16.2981521660862;""
215282279;214789003;214460164;"H";7;"2764";0;"260-R";48.1375389898488;16.2981970818504;""
215282280;214789003;214460309;"H";8;"2765";0;"260-R";48.1410278797766;16.2980353850992;""
215282281;214789003;214460831;"H";9;"2766";0;"255-H";48.141045863131;16.3037846029176;""
215282282;214789003;214461638;"H";10;"2767";0;"1";48.1407341507619;16.3123904633395;""
215282283;214789003;214461639;"H";11;"2768";0;"61A-H";48.1386180532965;16.3122646991997;""
