"HALTESTELLEN_ID";"TYP";"DIVA";"NAME";"GEMEINDE";"GEMEINDE_ID";"WGS84_LAT";"WGS84_LON";"STAND"
214460631;"stop";60200526;"Himmelstraße";"Wien";90000;48.2572336715282;16.3374769508919;""
214460632;"stop";60200527;"Hintere Zollamtsstraße";"Wien";90000;48.2111593366703;16.3870581925703;""
214460633;"stop";60200528;"Am Krautgarten";"Wien";90000;48.2347996819923;16.4611867038209;""
214460634;"stop";60200529;"Hirschengasse";"Wien";90000;48.1932463557055;16.3492982809826;""
214460635;"stop";60200530;"Hirschstetten Ort";"Wien";90000;48.2348300382166;16.4662482711084;""
214460636;"stop";60200531;"Blumengärten Hirschstetten";"Wien";90000;48.235920522495;16.4720261074597;""
214460637;"stop";60200532;"Hirschstetten";"Wien";90000;48.2326604159318;16.4682349760569;""
214460638;"stop";60200533;"Fuchsienweg";"Wien";90000;48.2585211281934;16.4926241436834;""
214460639;"stop";60200534;"Hütteldorfer Str/Hochsatzeng";"Wien";90000;48.198007517495;16.2773998092948;""
214460640;"stop";60200535;"Hoefftgasse";"Wien";90000;48.1556696953717;16.4678490495556;""
214460641;"stop";60200536;"Hoferstiege";"Wien";90000;48.1390895207787;16.2717968975841;""
214460642;"stop";60200537;"Hofherr-Schrantz-Gasse";"Wien";90000;48.2830653311249;16.3719847617263;""
214460643;"stop";60200538;"Hofmannsthalgasse";"Wien";90000;48.1851626632576;16.3995663479555;""
214460644;"stop";60200539;"Hofwiesengasse";"Wien";90000;48.1701599990636;16.2872326425419;""
214460645;"stop";60200540;"Hohe Warte";"Wien";90000;48.2510448261083;16.3551168167321;""
214460646;"stop";60200541;"Hohe-Wand-Wiese";"Wien";90000;48.2295551233321;16.2017452454306;""
214460647;"stop";60200542;"Hohenbergstraße";"Wien";90000;48.1741899393312;16.3258981707791;""
214460648;"stop";60200543;"Hohenfelsplatz";"Wien";90000;48.1740268963297;16.3168359412231;""
214460649;"stop";60200544;"Hoher Markt";"Wien";90000;48.2112729218524;16.3720557123492;""
214460650;"stop";60200545;"Hollergasse";"Wien";90000;48.186312735346;16.324591232963;""
214460651;"stop";60200546;"Kollarzgasse";"Wien";90000;48.2854103672342;16.4255079203457;""
214460652;"stop";60200547;"Holubstraße";"Wien";90000;48.2318041534478;16.3945627804291;""
214460653;"stop";60200548;"Hopfengasse";"Wien";90000;48.2691990887584;16.3917361952891;""
214460654;"stop";60200549;"Horeischygasse";"Wien";90000;48.1834920711278;16.2767305473642;""
214460655;"stop";60200550;"Hosnedlgasse";"Wien";90000;48.2548808510288;16.4617070001033;""
214460656;"stop";60200551;"Hoßplatz";"Wien";90000;48.2548999463487;16.4080557754166;""
214460657;"stop";60200552;"Hubermanngasse";"Wien";90000;48.1408251722828;16.3318170062041;""
214460658;"stop";60200553;"Hubert-Gsur-Gasse";"Wien";90000;48.14632600989;16.3889828852184;""
214460659;"stop";60200554;"Hubertusdamm";"Wien";90000;48.2507629348056;16.3921875001715;""
214460660;"stop";60200555;"Huflattichweg";"Wien";90000;48.2470771345566;16.5310172957418;""
214460661;"stop";60200556;"Huglgasse";"Wien";90000;48.1981478919887;16.3250593881079;""
214460662;"stop";60200557;"Hugo-Wolf-Park";"Wien";90000;48.238869592848;16.3324415029713;""
214460663;"stop";60200558;"Unter St. Veit, Hummelgasse";"Wien";90000;48.1856799714004;16.2818653619259;""
214460664;"stop";60200559;"Husarenweg";"Wien";90000;48.2027079291122;16.4648081441338;""
214460665;"stop";60200560;"Hütteldorf";"Wien";90000;48.1973864752569;16.2610702707845;""
214460666;"stop";60200561;"Pelargonienweg";"Wien";90000;48.2567454717575;16.4955411009595;""
214460667;"stop";60200562;"Hütteldorfer Friedhof";"Wien";90000;48.2043531993744;16.244485466983;""
214460668;"stop";60200563;"Hüttenbrennergasse";"Wien";90000;48.1759739715132;16.3950102640279;""
214460669;"stop";60200564;"Hüttergasse";"Wien";90000;48.2132322435305;16.2270175078425;""
214460670;"stop";60200565;"Hämmerlegasse";"Wien";90000;48.1386699007665;16.3947391817359;""
214460671;"stop";60200566;"Hänflingweg";"Wien";90000;48.2182843641122;16.2575408865188;""
214460672;"stop";60200567;"Hänischgasse";"Wien";90000;48.2317140482015;16.5428850488152;""
214460673;"stop";60200568;"Häußlergasse";"Wien";90000;48.2384366069326;16.439359613255;""
214460674;"stop";60200569;"Höchstädtplatz";"Wien";90000;48.2392401343397;16.3769083527846;""
214460675;"stop";60200570;"Hödlgasse";"Wien";90000;48.1490919165809;16.2954773159845;""
214460676;"stop";60200571;"Hörtengasse";"Wien";90000;48.1624572900003;16.4442345611657;""
214460677;"stop";60200572;"Senekowitschgasse";"Wien";90000;48.2542089737818;16.4592948505977;""
214460679;"stop";60200574;"Illgasse";"Wien";90000;48.2879716382618;16.4480701709264;""
214460680;"stop";60200575;"Liesing Industriegelände Süd";"Wien";90000;48.128436403611;16.3021432483394;""
214460681;"stop";60200576;"Industriegelände Liesing West";"Wien";90000;48.1331026576807;16.2980291181803;""
214460682;"stop";60200577;"Innocentiagasse";"Wien";90000;48.1906064550106;16.2624386057427;""
214460683;"stop";60200578;"Innstraße";"Wien";90000;48.2305218193318;16.3867812753566;""
214460684;"stop";60200579;"Invalidensiedlung";"Wien";90000;48.2614118852284;16.5364456709575;""
214460685;"stop";60200580;"Inzersdorf Friedhof";"Wien";90000;48.1478662079306;16.3498242171818;""
214460686;"stop";60200581;"Inzersdorf Großmarkt";"Wien";90000;48.1358139818267;16.3575061261703;""
214460687;"stop";60200582;"Blumental";"Wien";90000;48.1388599527804;16.3691969776161;""
214460689;"stop";60200584;"Hosnedlgasse/Lieblgasse";"Wien";90000;48.2571724104132;16.4632478821729;""
214460690;"stop";60200585;"Inzersdorf Lokalbahn";"Wien";90000;48.1500433943089;16.3345712744155;""
214460691;"stop";60200586;"Inzersdorf, Zetschegasse";"Wien";90000;48.1388735524999;16.3302854304273;""
214460692;"stop";60200587;"Iselgasse";"Wien";90000;48.2811285324464;16.45634146907;""
214460693;"stop";60200588;"Oleandergasse";"Wien";90000;48.2554385394231;16.4976378635622;""
214460694;"stop";60200589;"Jagdschloßgasse";"Wien";90000;48.1771371878559;16.2836223977777;""
214460695;"stop";60200590;"Jahngasse";"Wien";90000;48.1831907236181;16.3572030643238;""
214460696;"stop";60200591;"Jedlersdorf";"Wien";90000;48.2731804356996;16.3968866228248;""
214460697;"stop";60200592;"Hosnedlgasse/Obachgasse";"Wien";90000;48.2604621839297;16.4647914070522;""
214460698;"stop";60200593;"Jedlersdorfer Straße";"Wien";90000;48.273851423097;16.4031786848048;""
214460699;"stop";60200594;"Jedlesee";"Wien";90000;48.2660994290816;16.3852135342384;""
214460700;"stop";60200595;"Jenbachgasse";"Wien";90000;48.1668216596319;16.2662772277871;""
214460701;"stop";60200596;"Berresgasse";"Wien";90000;48.2405685527493;16.487574633218;""
214460702;"stop";60200597;"Joachimsthalerplatz";"Wien";90000;48.208846131607;16.3049289937744;""
214460703;"stop";60200598;"Jochbergengasse";"Wien";90000;48.2799771241919;16.4007480382833;""
214460704;"stop";60200599;"Jochen-Rindt-Straße";"Wien";90000;48.1461568599822;16.3542852488612;""
214460705;"stop";60200600;"Johann-Friedl-Gasse";"Wien";90000;48.1370710153161;16.4072595659134;""
214460706;"stop";60200601;"Johannes-Krawarik-Gasse";"Wien";90000;48.2137933568988;16.3086801844152;""
214460707;"stop";60200602;"Johann-Nepomuk-Berger-Platz";"Wien";90000;48.2131036615205;16.3254598357187;""
214460708;"stop";60200603;"Johann-Pölzer-Gasse";"Wien";90000;48.1485531693789;16.3955030080202;""
214460709;"stop";60200604;"Johann-Strauß-Gasse";"Wien";90000;48.1899157001667;16.3661094881218;""
214460710;"stop";60200605;"Johanneskapelle";"Wien";90000;48.132369095771;16.418350064248;""
214460711;"stop";60200606;"Johnstraße";"Wien";90000;48.1984619228352;16.3190732315368;""
214460712;"stop";60200607;"Josef-Baumann-Gasse";"Wien";90000;48.2512686378446;16.4302960695526;""
214460713;"stop";60200608;"Josef-Enslein-Platz";"Wien";90000;48.1518365296229;16.3718126134113;""
214460714;"stop";60200609;"Josef-Gall-Gasse";"Wien";90000;48.2099132891386;16.3972826691397;""
214460715;"stop";60200610;"Josef-Meder-Gasse";"Wien";90000;48.1299806507966;16.2942430423455;""
214460716;"stop";60200611;"Josef-Melichar-Gasse";"Wien";90000;48.2460188834498;16.4010418591944;""
214460717;"stop";60200612;"Josef-Ressel-Straße";"Wien";90000;48.2112148059725;16.2335744898574;""
214460718;"stop";60200613;"Josef-Österreicher-Gasse";"Wien";90000;48.1473132771935;16.3017141913101;""
214460719;"stop";60200614;"Elisabethwiese";"Wien";90000;48.2810024919982;16.3342708731534;""
214460720;"stop";60200615;"Josefstädter Straße";"Wien";90000;48.2110896405129;16.3390230877655;""
214460721;"stop";60200616;"Inzersdorfer Str/Ettenreichg";"Wien";90000;48.1707391892479;16.3756171103311;""
214460722;"stop";60200617;"Julius-Ficker-Straße";"Wien";90000;48.2663611676073;16.4480903194618;""
214460723;"stop";60200618;"Julius-Payer-Gasse";"Wien";90000;48.2339556071217;16.4202222520167;""
214460724;"stop";60200619;"Julius-Raab-Platz";"Wien";90000;48.2113319960631;16.3828468687124;""
214460725;"stop";60200620;"Jungstraße";"Wien";90000;48.2209610150354;16.4059357204924;""
214460726;"stop";60200621;"Jura-Soyfer-Gasse";"Wien";90000;48.1493549240413;16.3928295624055;""
214460727;"stop";60200622;"Justgasse";"Wien";90000;48.2759523803732;16.4218808686723;""
214460728;"stop";60200623;"Jüptnergasse";"Wien";90000;48.2561520783623;16.4405264999967;""
214460729;"stop";60200624;"In der Au";"Wien";90000;48.2097893404695;16.4841201455967;""
214460730;"stop";60200625;"Jägerwaldsiedlung";"Wien";90000;48.2239957602792;16.2462403981349;""
214460731;"stop";60200626;"Jägerweggasse";"Wien";90000;48.1383466181564;16.2385298560943;""
214460732;"stop";60200627;"Kagran";"Wien";90000;48.2438734324866;16.433688833418;""
214460733;"stop";60200628;"Hagedornweg";"Wien";90000;48.2326748625711;16.4925587764951;""
214460734;"stop";60200629;"Breitenleer Straße";"Wien";90000;48.2521628525914;16.4635855802507;""
214460735;"stop";60200630;"Kagraner Anger";"Wien";90000;48.2395159452083;16.4487721748365;""
214460736;"stop";60200631;"Kagraner Brücke";"Wien";90000;48.2393617964419;16.4301665147536;""
214460737;"stop";60200632;"Kagraner Friedhof";"Wien";90000;48.2537097176358;16.4461235389783;""
214460738;"stop";60200633;"Kagraner Platz";"Wien";90000;48.250303977199;16.44330195009;""
214460739;"stop";60200634;"Kahlenberg";"Wien";90000;48.276703800831;16.3360224425352;""
214460740;"stop";60200635;"Kahlenbergerdorf";"Wien";90000;48.2744806178042;16.3569441952038;""
214460741;"stop";60200636;"Korbweidenweg";"Wien";90000;48.2035195172132;16.4707430435639;""
214460742;"stop";60200637;"Kaiser-Franz-Josef-Straße";"Wien";90000;48.1358939596;16.2667625645325;""
214460743;"stop";60200638;"Kaiserebersdorfer Friedhof";"Wien";90000;48.1586800654282;16.4534474836742;""
214460744;"stop";60200639;"Kaiserebersdorf, Zinnergasse";"Wien";90000;48.1599831348422;16.4707366416921;""
214460745;"stop";60200640;"Angelibad";"Wien";90000;48.2472049938618;16.4027668370261;""
214460746;"stop";60200641;"Kaisermühlen-VIC";"Wien";90000;48.2323401946669;16.4154948772024;""
214460747;"stop";60200642;"Kaisermühlenstraße";"Wien";90000;48.2132542255963;16.4409505891004;""
214460748;"stop";60200643;"Kaiserstraße";"Wien";90000;48.1965025332084;16.3415914790163;""
214460749;"stop";60200644;"Kaiserstraße/Burggasse";"Wien";90000;48.2043177154903;16.3400317129717;""
214460750;"stop";60200645;"Kaiserstraße/Neustiftgasse";"Wien";90000;48.2060264395198;16.3396820421837;""
214460751;"stop";60200646;"Kaiserstraße/Westbahnstraße";"Wien";90000;48.2018355666006;16.340529276987;""
214460752;"stop";60200647;"Kalksburger Kirchenplatz";"Wien";90000;48.1376596943783;16.2453163363643;""
214460753;"stop";60200648;"Kammerergasse";"Wien";90000;48.2448756764889;16.3181153205893;""
214460754;"stop";60200649;"Kanalstraße";"Wien";90000;48.2126099606637;16.4560329934508;""
214460755;"stop";60200650;"Wulzendorfstraße/Kapellenweg";"Wien";90000;48.2153124039021;16.4683518187492;""
214460756;"stop";60200651;"Kapellergasse";"Wien";90000;48.2488475003648;16.4835460811463;""
214460757;"stop";60200652;"Kappgasse";"Wien";90000;48.1863798591598;16.422417231973;""
214460758;"stop";60200653;"Kardinal-Nagl-Platz";"Wien";90000;48.197329987079;16.4005364293866;""
214460759;"stop";60200654;"Karl-Meißl-Straße";"Wien";90000;48.2283595598844;16.3734540202779;""
214460760;"stop";60200655;"Karl-Schwed-Gasse";"Wien";90000;48.1493537011518;16.2770118585655;""
214460761;"stop";60200656;"Triester Straße/Karl-Tornay-G.";"Wien";90000;48.1304730163547;16.3216751140526;""
214460762;"stop";60200657;"Karlsplatz";"Wien";90000;48.2008776443868;16.3690888896479;""
214460763;"stop";60200658;"Arsenal Objekt 5";"Wien";90000;48.1808786135722;16.3881443178201;""
214460764;"stop";60200659;"Karmeliterplatz";"Wien";90000;48.215757644432;16.3803480013334;""
214460765;"stop";60200660;"Karthäuserstraße";"Wien";90000;48.2505421257378;16.3238900465839;""
214460766;"stop";60200661;"Kaserngasse";"Wien";90000;48.148830427168;16.2590311966705;""
214460767;"stop";60200662;"Haus des Meeres";"Wien";90000;48.1976434080146;16.354047847334;""
214460768;"stop";60200663;"Kellerberggasse";"Wien";90000;48.1258201323233;16.3049390191896;""
214460769;"stop";60200664;"Kellermanngasse";"Wien";90000;48.2053060009974;16.3515615892489;""
214460770;"stop";60200665;"Kempfengerngasse";"Wien";90000;48.2199590214428;16.2961479402776;""
214460771;"stop";60200666;"Keplerplatz";"Wien";90000;48.1781313400569;16.3765371525892;""
214460772;"stop";60200667;"Dreherstraße/Hoefftgasse";"Wien";90000;48.1547926721085;16.4718655053309;""
214460773;"stop";60200668;"Kerbelgasse";"Wien";90000;48.2172804991265;16.2497105559514;""
214460774;"stop";60200669;"Ottakringer Straße/Wattgasse";"Wien";90000;48.2135255515092;16.3189336703508;""
214460775;"stop";60200670;"Kettenbrückengasse";"Wien";90000;48.1968151522571;16.3589976936176;""
214460776;"stop";60200671;"Ketzergasse/Lemböckgasse";"Wien";90000;48.1277812824727;16.3072349459202;""
214460777;"stop";60200672;"Keylwerthgasse";"Wien";90000;48.2508926119537;16.288434956459;""
214460778;"stop";60200673;"Khevenhüllerstraße";"Wien";90000;48.2434974595095;16.3070621152753;""
214460779;"stop";60200674;"Khleslplatz";"Wien";90000;48.1626151534573;16.3218542781766;""
214460780;"stop";60200675;"Kiefernplatz";"Wien";90000;48.2184986895313;16.4577692569469;""
214460781;"stop";60200676;"Kierischitzweg";"Wien";90000;48.2000002640652;16.4571739142823;""
214460782;"stop";60200677;"Kinskygasse/Rossakgasse";"Wien";90000;48.1463200627591;16.3311043178796;""
214460783;"stop";60200678;"Kirchengasse/Neubaugasse";"Wien";90000;48.1995231685158;16.3528916167481;""
214460784;"stop";60200679;"Kirchfeldgasse";"Wien";90000;48.1594650676016;16.3085075570825;""
214460785;"stop";60200680;"Kirchstetterngasse";"Wien";90000;48.2068448090517;16.3321612679591;""
214460786;"stop";60200681;"Jungbauerweg";"Wien";90000;48.1549802902386;16.3461971703642;""
214460787;"stop";60200682;"Kirschenallee";"Wien";90000;48.2144867164724;16.519536647326;""
214460788;"stop";60200683;"Campingplatz Kleehäufel";"Wien";90000;48.2082587636485;16.4454879997945;""
214460789;"stop";60200684;"Klebindergraben";"Wien";90000;48.1605601258658;16.4529947430374;""
214460790;"stop";60200685;"Klederinger Straße";"Wien";90000;48.1313757984583;16.4238028271683;""
214460791;"stop";60200686;"Kleiner Ring";"Wien";90000;48.1668805456129;16.2598779818156;""
214460792;"stop";60200687;"Kleingartenverein Hackenberg";"Wien";90000;48.2483457023096;16.3110046018854;""
214460793;"stop";60200688;"Kleistgasse";"Wien";90000;48.1935399743637;16.3906051389949;""
214460794;"stop";60200689;"Kliebergasse";"Wien";90000;48.18280245313;16.3644647103422;""
214460795;"stop";60200690;"Klimtgasse";"Wien";90000;48.1727731059566;16.30107867829;""
214460796;"stop";60200691;"Klostermanngasse";"Wien";90000;48.1411328785017;16.2956179702033;""
214460797;"stop";60200692;"Klosterneuburger Straße";"Wien";90000;48.237247217684;16.3651543997669;""
214460798;"stop";60200693;"Lehenstraße";"Wien";90000;48.2309301850974;16.522704751167;""
214460799;"stop";60200694;"Knotzenbachgasse";"Wien";90000;48.1455297136124;16.2931419089225;""
214460800;"stop";60200695;"Knödelhüttenstraße";"Wien";90000;48.2207792815382;16.2389788534271;""
214460801;"stop";60200696;"Kohlgasse";"Wien";90000;48.187886064745;16.3518118929086;""
214460802;"stop";60200697;"Kolbegasse";"Wien";90000;48.1444739443461;16.3605735329639;""
214460803;"stop";60200698;"Kollburggasse";"Wien";90000;48.2183508211337;16.3009937467995;""
214460804;"stop";60200699;"Koloniestraße";"Wien";90000;48.2658259151386;16.3932680651744;""
214460805;"stop";60200700;"Slamastraße";"Wien";90000;48.1386847197321;16.3414241126469;""
214460806;"stop";60200701;"Konstanziagasse";"Wien";90000;48.2281213873326;16.4577920582845;""
214460807;"stop";60200702;"Hauffgasse";"Wien";90000;48.1776992011784;16.4127750041876;""
214460808;"stop";60200703;"Dirmhirngasse";"Wien";90000;48.1359294277272;16.2826433294652;""
214460809;"stop";60200704;"Koppstraße/Panikengasse";"Wien";90000;48.208022379789;16.3242903596077;""
214460810;"stop";60200705;"Koppstraße/Thaliastraße";"Wien";90000;48.2061703843252;16.3367356472724;""
214460811;"stop";60200706;"Korbergasse";"Wien";90000;48.1861424013158;16.339223414405;""
214460812;"stop";60200707;"Korbgasse";"Wien";90000;48.1368879444786;16.2750779819541;""
214460813;"stop";60200708;"Kornauthgasse";"Wien";90000;48.160912198093;16.3668722263932;""
214460814;"stop";60200709;"Ernst-Melchior-Gasse";"Wien";90000;48.2246987836054;16.3960216972672;""
214460815;"stop";60200710;"Krankenhaus Hietzing";"Wien";90000;48.1688076438419;16.2798799896304;""
214460816;"stop";60200711;"KGV Alsrückenweg";"Wien";90000;48.2319593171187;16.3074590099587;""
214460817;"stop";60200712;"Kranzgasse";"Wien";90000;48.1917991263487;16.3320951797893;""
214460818;"stop";60200713;"Krapfenwaldgasse";"Wien";90000;48.2687442883727;16.3243571620771;""
214460819;"stop";60200714;"Kratzlgasse";"Wien";90000;48.2414145559102;16.3300044911405;""
214460820;"stop";60200715;"Krausegasse";"Wien";90000;48.1745372209945;16.4204074078661;""
214460821;"stop";60200716;"Kraygasse";"Wien";90000;48.2485086416719;16.4492497319497;""
214460822;"stop";60200717;"Kreilplatz";"Wien";90000;48.2546575549603;16.3667802465321;""
214460823;"stop";60200718;"Krenngasse";"Wien";90000;48.2294078160409;16.3208800487551;""
214460824;"stop";60200719;"Kretschekgasse";"Wien";90000;48.2254769129788;16.2861032561977;""
214460825;"stop";60200720;"Podhagskygasse";"Wien";90000;48.2406780700539;16.4995435229713;""
214460826;"stop";60200721;"Kronawettergasse";"Wien";90000;48.1549741091703;16.3960480355602;""
214460827;"stop";60200722;"Kronfußgasse";"Wien";90000;48.1394559126245;16.3594021789412;""
214460828;"stop";60200723;"Krottenbachstraße";"Wien";90000;48.2400926076352;16.3412864720198;""
214460829;"stop";60200724;"Kolpingstraße";"Wien";90000;48.1411578302124;16.3424993192481;""
214460830;"stop";60200725;"Kugelfanggasse";"Wien";90000;48.2462451791003;16.3983896565395;""
214460831;"stop";60200726;"Kugelmanngasse";"Wien";90000;48.141117571691;16.3041101010456;""
214460832;"stop";60200727;"Kundratstraße";"Wien";90000;48.1758165538776;16.3554520679271;""
214460833;"stop";60200728;"Kunerolgasse";"Wien";90000;48.1544090738464;16.3019648127345;""
214460834;"stop";60200729;"Kurpark Nordeingang";"Wien";90000;48.1522192085212;16.4014610658717;""
214460835;"stop";60200730;"Kurzbauergasse";"Wien";90000;48.2118565374151;16.3959259880823;""
214460836;"stop";60200731;"Oberlaa, Therme Wien";"Wien";90000;48.1419209645395;16.403020139779;""
214460837;"stop";60200732;"Kutschkergasse";"Wien";90000;48.2261889370055;16.3448248316124;""
214460838;"stop";60200733;"Pensionisten-Wohnhaus Prater";"Wien";90000;48.2137133566445;16.4182379992654;""
214460839;"stop";60200734;"Kärntner Straße";"Wien";90000;48.203548219398;16.3705031905557;""
214460840;"stop";60200735;"Kästenbaumgasse";"Wien";90000;48.1382869689261;16.4041978013163;""
214460841;"stop";60200736;"Kölblgasse";"Wien";90000;48.1911320013203;16.3857067989549;""
214460842;"stop";60200737;"Stiegengasse";"Wien";90000;48.1985331923338;16.357263162549;""
214460843;"stop";60200738;"Laaer-Berg-Straße";"Wien";90000;48.1428499749509;16.3982107757186;""
214460844;"stop";60200740;"Lainzer Tor";"Wien";90000;48.1669058946877;16.2574580903241;""
214460845;"stop";60200741;"Lamezanstraße";"Wien";90000;48.1405104840798;16.3369498664791;""
214460846;"stop";60200742;"Landesgerichtsstraße";"Wien";90000;48.2144962226479;16.356933328042;""
214460847;"stop";60200743;"Wien Mitte-Landstraße";"Wien";90000;48.2060432611128;16.3845910621886;""
214460848;"stop";60200744;"Lafitegasse";"Wien";90000;48.1762117793705;16.2681738142234;""
214460849;"stop";60200745;"Landwehrstraße";"Wien";90000;48.168742950928;16.4704369041164;""
214460850;"stop";60200746;"Industriestraße/Lange Allee";"Wien";90000;48.2269424173689;16.4403594069555;""
214460851;"stop";60200747;"Lange Gasse";"Wien";90000;48.2149737884876;16.3509589644119;""
214460852;"stop";60200748;"Langfeldgasse";"Wien";90000;48.2698636408426;16.4437469610726;""
214460853;"stop";60200749;"Langobardenstraße";"Wien";90000;48.2244913243731;16.4547417875618;""
214460854;"stop";60200750;"Langsulzgasse";"Wien";90000;48.1581195376817;16.4001781879733;""
214460855;"stop";60200751;"Lannesstraße";"Wien";90000;48.2146897645541;16.5104141085369;""
214460856;"stop";60200752;"Lassallestraße";"Wien";90000;48.2235890748129;16.4024804674188;""
214460857;"stop";60200753;"Laudongasse";"Wien";90000;48.213247327164;16.3490073811464;""
214460858;"stop";60200754;"Laurentiusplatz";"Wien";90000;48.2019312097238;16.3083098447949;""
214460859;"stop";60200755;"Laurenzgasse";"Wien";90000;48.1851142456327;16.3622469996997;""
214460860;"stop";60200756;"St.-Veit-Gasse";"Wien";90000;48.1894141675029;16.2862728614543;""
214460861;"stop";60200757;"Lavantgasse";"Wien";90000;48.28285866273;16.4529904944955;""
214460862;"stop";60200758;"Lavantgasse/Schule";"Wien";90000;48.2821781755922;16.4500112205669;""
214460863;"stop";60200759;"Schönbrunner Allee";"Wien";90000;48.1359773240859;16.3251533773506;""
214460864;"stop";60200760;"Laxenburger Straße/Troststraße";"Wien";90000;48.169095040486;16.3705742719981;""
214460865;"stop";60200761;"Laxenburger Straße/Raxstraße";"Wien";90000;48.1649857646324;16.3683130751338;""
214460866;"stop";60200762;"Lazarettgasse";"Wien";90000;48.2189846568017;16.3517271864772;""
214460867;"stop";60200763;"St. Marx/Leberstraße";"Wien";90000;48.1875998113327;16.3996097025374;""
214460868;"stop";60200764;"Lebingergasse";"Wien";90000;48.2033464278834;16.2904432760085;""
214460869;"stop";60200765;"Lechnerstraße";"Wien";90000;48.1966078996826;16.4050686462998;""
214460870;"stop";60200766;"Rosenbergstraße";"Wien";90000;48.2177366994948;16.5284432928978;""
214460871;"stop";60200767;"Himmelteich";"Wien";90000;48.2251870853774;16.5205035367518;""
214460872;"stop";60200768;"Leibenfrostgasse";"Wien";90000;48.1899614534017;16.362921945327;""
214460873;"stop";60200769;"Leopoldau";"Wien";90000;48.2773393049911;16.450593259445;""
214460874;"stop";60200770;"Wehrbrücklstraße/Gernotgasse";"Wien";90000;48.2198666325904;16.529312550336;""
214460875;"stop";60200771;"Leopoldauer Platz";"Wien";90000;48.2634001807126;16.4409318575232;""
214460876;"stop";60200772;"Resedaweg";"Wien";90000;48.2338764174846;16.4951335224032;""
214460877;"stop";60200773;"Leopoldauer Straße";"Wien";90000;48.2627841593977;16.4358663461456;""
214460878;"stop";60200774;"Leopoldigasse";"Wien";90000;48.1416890300011;16.2917342262267;""
214460879;"stop";60200775;"Leopoldsberg";"Wien";90000;48.2789967435015;16.3444430720686;""
214460880;"stop";60200776;"Leopoldsdorfer Straße";"Wien";90000;48.1379658237048;16.3996291115075;""
214460881;"stop";60200777;"Auerspergstraße";"Wien";90000;48.2069511322237;16.3556924945351;""
214460882;"stop";60200778;"Langobardenstraße/Kapellenweg";"Wien";90000;48.2187006355032;16.4702580070205;""
214460883;"stop";60200779;"Leutholdgasse";"Wien";90000;48.2215621846932;16.4763619291436;""
214460884;"stop";60200780;"Leyserstraße";"Wien";90000;48.1981254840485;16.3023796628257;""
214460885;"stop";60200781;"Leystraße";"Wien";90000;48.243781577351;16.3772081653077;""
214460886;"stop";60200782;"Lichtensterngasse";"Wien";90000;48.1601247696295;16.3306997127645;""
214460887;"stop";60200783;"Thaliastraße/Haberlgasse";"Wien";90000;48.2098754295993;16.3300082538663;""
214460888;"stop";60200784;"Liebknechtgasse";"Wien";90000;48.222624217212;16.3067913129025;""
214460889;"stop";60200785;"Lieblgasse";"Wien";90000;48.258742298784;16.4585650163129;""
214460890;"stop";60200786;"Liechtenwerder Platz";"Wien";90000;48.2327525403004;16.3562003789631;""
214460891;"stop";60200787;"Lieglerstraße";"Wien";90000;48.2143315453496;16.5421287992876;""
214460892;"stop";60200788;"Liesing";"Wien";90000;48.1348058849081;16.2840014567679;""
214460893;"stop";60200789;"Liesing Bad";"Wien";90000;48.132637299012;16.2814376271558;""
214460894;"stop";60200790;"Liesing Feuerwache";"Wien";90000;48.1341696702723;16.2893761345221;""
214460895;"stop";60200791;"Liesing Friedhof";"Wien";90000;48.1335420516994;16.2943476249055;""
214460896;"stop";60200792;"Moeringgasse";"Wien";90000;48.2040569621764;16.3342198459779;""
214460897;"stop";60200793;"Liesing Schulzentrum";"Wien";90000;48.1406228776369;16.2803945133587;""
214460898;"stop";60200794;"Liesingbachbrücke";"Wien";90000;48.1345121831017;16.414524460892;""
214460900;"stop";60200796;"Liesinger-Flur-Gasse";"Wien";90000;48.1366573474845;16.3058326487049;""
214460901;"stop";60200797;"Liesneckgasse";"Wien";90000;48.2702189466505;16.3836279357555;""
214460902;"stop";60200798;"Lilienthalgasse";"Wien";90000;48.1786199543508;16.3910465189991;""
214460903;"stop";60200799;"Lindauergasse";"Wien";90000;48.1447923775176;16.2589566174817;""
214460904;"stop";60200800;"Lindenbauergasse";"Wien";90000;48.169995389117;16.4321638509963;""
214460905;"stop";60200801;"Linienamt";"Wien";90000;48.1566882080081;16.3191811715464;""
214460906;"stop";60200803;"Linneplatz";"Wien";90000;48.2370260397659;16.3377725841094;""
214460907;"stop";60200804;"Lisztstraße";"Wien";90000;48.1990578870037;16.3786117676047;""
214460908;"stop";60200805;"Litfaßstraße";"Wien";90000;48.1839721205516;16.4055089364633;""
214460909;"stop";60200806;"Lobau";"Wien";90000;48.2054853307943;16.4491280555545;""
214460910;"stop";60200807;"Löwenthalgasse";"Wien";90000;48.1359093934637;16.2784111556995;""
214460911;"stop";60200808;"Lobaugasse";"Wien";90000;48.2053879992293;16.4869327435623;""
214460912;"stop";60200809;"Lobgrundstraße";"Wien";90000;48.1771785376625;16.4919058154937;""
214460913;"stop";60200810;"Lohnergasse";"Wien";90000;48.2823108197236;16.3689391353177;""
214460914;"stop";60200811;"Lohwaggasse";"Wien";90000;48.2172784270033;16.492619522966;""
214460915;"stop";60200812;"Lokomotivgasse";"Wien";90000;48.2712476129976;16.3955507046549;""
